ticker,year,adj,ret_y,ret_bmk_y,y_outperf_next,mom_6m,mom_12m,vol_12m,skew_12m,kurt_12m,max_dd_12m,avg_vol_3m,turnover_proxy_3m,price_level_log,beta_12m,idio_vol_12m,PE,EVEBITDA,Revenue,NetIncome,EBITDA,DivYield
ADBE,2023,596.599975585938,0.772798792826787,0.242305007976299,FALSE,0.220065824455802,0.817074284972827,0.0200091876225287,-0.188063938469384,4.61695804018105,-0.182775413490492,2850422.22222222,4777.77797329399,6.39124683115865,1.6591660941485,0.0145419589069033,33.19808662,22.30775173,17606000000,4756000000,6954000000,0
ADBE,2024,444.67999267578100,-0.254642958644025,0.23309002343424,FALSE,-0.216712801492169,-0.254642958644025,0.0230773313234836,-0.936735320267413,18.1006488222394,-0.310936404437424,3436952.38095238,7729.04658982102,6.09735490589465,1.24168869804371,0.0208485276481408,53.71537335,36.79386835,19409000000,5428000000,7522000000,0
AMAT,2016,29.2583675384522,0.757024059384938,0.0953502266728366,TRUE,0.35976151935632,0.757024059384938,0.0196642644564396,1.29911896514164,12.6640274497254,-0.15413743144394,11102893.6507937,379477.550693897,3.37616560245841,1.52206152493586,0.0151341045761513,16.6166772,10.1895932,9659000000,1377000000,2064000000,2.142474558
AMAT,2017,46.77280426025390,0.598612916417288,0.194199655232879,FALSE,0.242449645982394,0.579523409743719,0.016615548484743,-0.615469014704332,5.65896296172451,-0.152129135562453,10867726.984127,232351.409243214,3.8453019284662,1.98272235062307,0.0143589133360792,20.78034142,14.95942381,10825000000,1721000000,2295000000,0
AMAT,2018,30.4388084411621,-0.349219938325826,-0.0623725984962068,TRUE,-0.283930350370506,-0.356769647247323,0.0250829727616939,-0.315708890347959,3.62440227508536,-0.522741726595233,13435884.1269841,441406.376105541,3.41571838771885,1.60541217014837,0.0182404445922395,15.72792414,11.54897609,14698000000,3519000000,4490000000,0
AMAT,2019,57.7896423339844,0.898551398478398,0.288780702251585,TRUE,0.377688428976585,0.898551398478398,0.0225999615122885,0.673072974518254,5.70162564070054,-0.130731094645523,7059644.44444444,122161.068304326,4.05680956124641,1.72788748214214,0.0180683724970425,8.12541316096,6.358529002,16705000000,3038000000,5137000000,2.443494197
AMAT,2020,82.8067779541016,0.432899990547361,0.162589230557062,TRUE,0.423666443635013,0.406177143870657,0.0371547060359178,-0.693316994406893,8.30143265393975,-0.436433741412224,6818766.66666667,82345.5136781943,4.41650991738997,1.43864015412257,0.0200851755296962,21.51909891,15.15670409,14608000000,2706000000,3798000000,1.376146789
AMAT,2021,152.063781738281,0.836368779166456,0.268927386613713,FALSE,0.142894431331677,0.836368779166456,0.0276159018777555,0.0161313570308362,3.45302252650014,-0.196924145863294,6925603.17460317,45544.0677289146,5.02430004953103,2.13934376576892,0.0212357649922409,22.00565058,16.14649561,17202000000,3619000000,4871000000,1.019698725
AMAT,2022,94.9750595092773,-0.375426163787377,-0.194428272034293,TRUE,0.134423884359684,-0.377877285526435,0.031854514216832,0.0823030859069429,2.99699346561345,-0.551391933211261,8201782.53968254,86357.2245393684,4.55361432565183,1.7256965723553,0.0180789465179752,24.53696918,18.23760041,23063000000,5888000000,7668000000,0.61006609
AMAT,2023,159.53254699707,0.679730950644857,0.242305007976299,FALSE,0.12612806685814,0.73588238512203,0.0213074545841669,0.310442796516311,3.47142404418049,-0.15507493756674,5540165.07936508,34727.4909330371,5.07224795781619,1.61457825972324,0.0165868920519865,13.09303883,10.2491659,25785000000,6525000000,8301000000,0
